datetime_AEST,datetime_local,location_id,location_name,BSP,NO2,O3,PM10,VWS,VWD,Sigma,SWS,DBT,SWD
2020-02-12 21:00:00,2020-02-12 22:00:00,10022,Dandenong,23.197,9.14,4.201,19.144,5.721,120.308,12.249,5.844,21.02,119.8
2020-02-12 22:00:00,2020-02-12 23:00:00,10022,Dandenong,20.468,5.347,6.58,15.813,5.208,125.202,13.727,5.351,20.355,125.22
2020-02-12 23:00:00,2020-02-13 00:00:00,10022,Dandenong,20.614,6.341,5.95,12.387,4.717,123.564,12.456,4.823,20.007,123.27
2020-02-13 00:00:00,2020-02-13 01:00:00,10022,Dandenong,,,,9.19,5.365,125.703,10.885,5.458,19.949,125.48
2020-02-13 01:00:00,2020-02-13 02:00:00,10022,Dandenong,14.929,3.356,8.454,15.1,5.692,129.624,12.026,5.811,19.777,129.41
2020-02-13 02:00:00,2020-02-13 03:00:00,10022,Dandenong,22.322,4.783,6.775,12.349,4.338,117.287,15.837,4.474,19.868,115.63
2020-02-13 03:00:00,2020-02-13 04:00:00,10022,Dandenong,20.246,6.434,5.985,12.083,5.502,116.854,12.327,5.609,19.941,115.72
2020-02-13 04:00:00,2020-02-13 05:00:00,10022,Dandenong,15.21,7.894,4.553,14.002,5.179,115.431,12.096,5.286,19.792,114.46
2020-02-13 05:00:00,2020-02-13 06:00:00,10022,Dandenong,14.175,11.631,2.214,15.248,3.947,117.659,13.049,4.044,19.516,117.06
2020-02-13 06:00:00,2020-02-13 07:00:00,10022,Dandenong,11.167,11.509,2.255,20.872,3.515,116.249,14.515,3.608,19.964,115.35
2020-02-13 07:00:00,2020-02-13 08:00:00,10022,Dandenong,6.148,7.415,5.307,18.078,3.604,113.779,16.653,3.734,21.738,112.7
2020-02-13 08:00:00,2020-02-13 09:00:00,10022,Dandenong,5.522,4.708,8.097,16.315,4.108,109.6,16.07,4.248,23.34,107.83
2020-02-13 09:00:00,2020-02-13 10:00:00,10022,Dandenong,5.223,3.83,10.928,14.724,4.327,114.593,14.432,4.451,25.297,113.33
2020-02-13 10:00:00,2020-02-13 11:00:00,10022,Dandenong,9.677,5.693,12.026,30.283,3.841,121.071,18.239,4.019,26.929,119.24
2020-02-13 11:00:00,2020-02-13 12:00:00,10022,Dandenong,13.515,7.974,12.338,47.189,3.913,127.553,18.629,4.087,28.279,126.13
2020-02-13 12:00:00,2020-02-13 13:00:00,10022,Dandenong,15.053,6.497,13.915,61.371,4.467,129.41,18.461,4.669,29.289,128.71
2020-02-13 13:00:00,2020-02-13 14:00:00,10022,Dandenong,14.047,6.553,13.916,53.318,4.753,127.222,15.536,4.903,29.873,127.19
2020-02-13 14:00:00,2020-02-13 15:00:00,10022,Dandenong,12.139,6.808,14.909,41.383,4.874,130.946,15.557,5.037,30.153,130.17
2020-02-13 15:00:00,2020-02-13 16:00:00,10022,Dandenong,11.693,6.13,14.611,42.334,5.349,128.119,14.342,5.504,29.514,127.6
2020-02-13 16:00:00,2020-02-13 17:00:00,10022,Dandenong,11.596,5.883,13.136,39.033,5.635,128.799,12.766,5.767,28.553,128.57
2020-02-13 17:00:00,2020-02-13 18:00:00,10022,Dandenong,9.84,4.933,10.898,27.727,5.247,120.4,14.1,5.395,27.321,119.29
2020-02-13 18:00:00,2020-02-13 19:00:00,10022,Dandenong,6.754,4.988,8.554,21.145,5.163,119.422,11.613,5.263,25.786,118.96
2020-02-13 19:00:00,2020-02-13 20:00:00,10022,Dandenong,3.718,5.463,7.148,14.32,4.765,122.812,11.676,4.859,24.22,122.56
2020-02-13 20:00:00,2020-02-13 21:00:00,10022,Dandenong,3.833,5.884,5.893,12.534,4.083,123.172,12.249,4.169,22.974,122.72
2020-02-13 21:00:00,2020-02-13 22:00:00,10022,Dandenong,5.668,6.069,5.095,13.465,3.136,120.026,13.439,3.21,22.236,118.86
2020-02-13 22:00:00,2020-02-13 23:00:00,10022,Dandenong,3.053,6.184,4.533,8.496,2.157,125.547,14.297,2.214,21.756,125.23
2020-02-13 23:00:00,2020-02-14 00:00:00,10022,Dandenong,10.377,5.352,4.581,12.628,1.592,115.762,16.067,1.648,21.46,113.44
2020-02-14 00:00:00,2020-02-14 01:00:00,10022,Dandenong,,,,6.66,0.938,108.51,23.586,0.99,21.021,105.21
2020-02-14 01:00:00,2020-02-14 02:00:00,10022,Dandenong,3.648,7.028,2.388,5.861,0.628,51.434,24.438,0.679,20.472,56.14
2020-02-14 02:00:00,2020-02-14 03:00:00,10022,Dandenong,3.883,8.652,0.43,11.123,1.124,351.121,26.138,1.242,20.405,198.25
2020-02-14 03:00:00,2020-02-14 04:00:00,10022,Dandenong,20.362,10.452,0.386,15.954,1.232,328.024,18.275,1.287,20.753,309.48
2020-02-14 04:00:00,2020-02-14 05:00:00,10022,Dandenong,57.959,10.58,0.321,18.14,1.086,280.97,16.218,1.123,20.632,281.79
2020-02-14 05:00:00,2020-02-14 06:00:00,10022,Dandenong,78.585,11.573,0.241,19.348,0.386,286.428,58.078,0.48,20.452,251.26
2020-02-14 06:00:00,2020-02-14 07:00:00,10022,Dandenong,57.323,14.7,0.235,36.162,0.378,57.781,33.719,0.436,20.704,65.28
2020-02-14 07:00:00,2020-02-14 08:00:00,10022,Dandenong,57.916,15.765,1.311,23.84,0.255,123.968,80.969,0.612,22.916,150.58
2020-02-14 08:00:00,2020-02-14 09:00:00,10022,Dandenong,48.766,18.798,2.439,32.885,0.515,284.55,65.848,0.953,25.338,228
2020-02-14 09:00:00,2020-02-14 10:00:00,10022,Dandenong,11.432,7.249,16.467,12.709,2.735,356.601,23.795,2.958,29.947,186.76
2020-02-14 10:00:00,2020-02-14 11:00:00,10022,Dandenong,11.244,5.515,25.879,12.3,3.189,346.63,25.86,3.499,31.81,236.33
2020-02-14 11:00:00,2020-02-14 12:00:00,10022,Dandenong,11.064,5.884,30.15,17.047,2.879,338.284,27.987,3.214,32.943,248.81
2020-02-14 12:00:00,2020-02-14 13:00:00,10022,Dandenong,19.838,7.33,37.71,30.397,1.956,307.433,56.146,3.64,33.676,234.97
2020-02-14 13:00:00,2020-02-14 14:00:00,10022,Dandenong,37.375,15.076,21.833,56.277,4.79,248.188,26.272,5.217,27.343,252.3
2020-02-14 14:00:00,2020-02-14 15:00:00,10022,Dandenong,43.642,13.536,19.488,36.118,1.471,256.281,70.608,2.634,22.864,227.42
2020-02-14 15:00:00,2020-02-14 16:00:00,10022,Dandenong,41.078,14.839,22.463,20.464,0.315,300.86,85.928,1.072,21.843,176.57
2020-02-14 16:00:00,2020-02-14 17:00:00,10022,Dandenong,29.841,17.898,19.094,17.133,2.032,44.093,47.971,2.285,21.754,99.83
2020-02-14 17:00:00,2020-02-14 18:00:00,10022,Dandenong,22.554,14.918,19.618,12.251,1.868,54.035,21.591,1.983,22,56.62
2020-02-14 18:00:00,2020-02-14 19:00:00,10022,Dandenong,19.692,17.745,16.348,15.736,1.02,277.953,79.951,1.748,22.224,217.64
2020-02-14 19:00:00,2020-02-14 20:00:00,10022,Dandenong,19.973,13.153,19.674,7.241,1.909,347.373,34.367,2.289,21.892,213.95
2020-02-14 20:00:00,2020-02-14 21:00:00,10022,Dandenong,18.375,11.013,20.537,-0.095,2.438,44.156,29.177,2.628,21.521,54.83
2020-02-14 21:00:00,2020-02-14 22:00:00,10022,Dandenong,18.151,12.938,19.333,10.664,2.13,251.396,31.884,2.322,21.423,247.9
2020-02-14 22:00:00,2020-02-14 23:00:00,10022,Dandenong,25.549,12.427,16.337,13.273,1.515,292.045,23.685,1.629,20.875,293.28
2020-02-14 23:00:00,2020-02-15 00:00:00,10022,Dandenong,34.862,11.29,17.33,10.889,0.258,194.863,77.702,0.69,20.728,165.26
2020-02-15 00:00:00,2020-02-15 01:00:00,10022,Dandenong,,,,13.181,1.16,235.61,57.797,1.635,20.255,222.06
2020-02-15 01:00:00,2020-02-15 02:00:00,10022,Dandenong,47.874,2.481,22.271,9.89,2.803,218.858,17.159,2.925,19.929,219.08
2020-02-15 02:00:00,2020-02-15 03:00:00,10022,Dandenong,44.593,1.957,22.485,5.785,2.548,234.192,16.669,2.647,19.351,234.32
2020-02-15 03:00:00,2020-02-15 04:00:00,10022,Dandenong,27.729,2.485,18.85,8.602,2.554,242.178,12.602,2.612,19.153,242.59
2020-02-15 04:00:00,2020-02-15 05:00:00,10022,Dandenong,15.533,5.102,16.387,6.852,2.283,246.268,15.62,2.368,19.055,247.01
2020-02-15 05:00:00,2020-02-15 06:00:00,10022,Dandenong,8.65,6.284,12.94,5.396,2.743,252.498,13.923,2.823,18.941,252.79
2020-02-15 06:00:00,2020-02-15 07:00:00,10022,Dandenong,11.667,4.464,11.038,6.809,2.678,246.966,14.875,2.766,18.942,247.35
2020-02-15 07:00:00,2020-02-15 08:00:00,10022,Dandenong,13.649,6.046,10.539,8.648,3.265,237.262,13.955,3.349,19.188,237.94
2020-02-15 08:00:00,2020-02-15 09:00:00,10022,Dandenong,9.975,5.662,9.883,6.57,2.968,239.319,13.794,3.047,19.242,239.97
2020-02-15 09:00:00,2020-02-15 10:00:00,10022,Dandenong,6.385,4.958,11.2,7.753,3.75,236.787,13.761,3.847,19.173,237.03
2020-02-15 10:00:00,2020-02-15 11:00:00,10022,Dandenong,7.464,4.577,12.262,7.224,3.753,230.945,13.513,3.847,19.584,230.67
2020-02-15 11:00:00,2020-02-15 12:00:00,10022,Dandenong,11.784,4.935,12.289,10.585,3.851,231.07,13.3,3.951,19.711,230.78
2020-02-15 12:00:00,2020-02-15 13:00:00,10022,Dandenong,18.17,4.77,11.109,10.07,2.649,209.458,23.114,2.872,19.269,209.25
2020-02-15 13:00:00,2020-02-15 14:00:00,10022,Dandenong,18.872,4.988,11.689,9.727,2.703,232.849,14.217,2.77,18.932,231.71
2020-02-15 14:00:00,2020-02-15 15:00:00,10022,Dandenong,34.697,4.285,12.993,16.702,3.577,234.479,12.619,3.656,19.202,234.32
2020-02-15 15:00:00,2020-02-15 16:00:00,10022,Dandenong,40.321,3.28,12.688,20.52,4.364,231.656,12.73,4.466,18.737,231.26
2020-02-15 16:00:00,2020-02-15 17:00:00,10022,Dandenong,43.977,3.142,12.627,27.931,3.973,225.826,13.655,4.08,18.491,224.9
2020-02-15 17:00:00,2020-02-15 18:00:00,10022,Dandenong,42.046,3.259,11.822,27.517,2.813,216.997,17.749,2.944,18.526,215.53
2020-02-15 18:00:00,2020-02-15 19:00:00,10022,Dandenong,41.519,3.76,11.498,26.886,2.334,211.638,16.539,2.425,18.32,211.53
2020-02-15 19:00:00,2020-02-15 20:00:00,10022,Dandenong,41.106,2.543,12.649,29.157,2.3,210.792,18.135,2.409,17.816,210.01
2020-02-15 20:00:00,2020-02-15 21:00:00,10022,Dandenong,39.591,3.159,11.637,29.224,1.863,185.018,22.009,1.981,17.39,181.85
2020-02-15 21:00:00,2020-02-15 22:00:00,10022,Dandenong,39.801,4.495,10.355,29.51,1.286,200.704,24.478,1.404,17.195,200.33
2020-02-15 22:00:00,2020-02-15 23:00:00,10022,Dandenong,33.238,3.437,10.721,22.137,0.82,242.644,20.73,0.873,16.675,245.48
2020-02-15 23:00:00,2020-02-16 00:00:00,10022,Dandenong,32.87,4.179,8.967,18.801,0.762,199.368,29.28,0.871,16.706,197.79
2020-02-16 00:00:00,2020-02-16 01:00:00,10022,Dandenong,,,,13.207,1.137,230.209,24.803,1.23,16.903,228.34
2020-02-16 01:00:00,2020-02-16 02:00:00,10022,Dandenong,21.28,4.601,7.93,14.445,2.03,126.674,37.838,2.296,17.307,143.33
2020-02-16 02:00:00,2020-02-16 03:00:00,10022,Dandenong,11.27,2.802,13.446,-3.497,3.979,119.4,13.375,4.077,17.41,118.81
2020-02-16 03:00:00,2020-02-16 04:00:00,10022,Dandenong,9.299,1.902,13.584,4.755,3.544,112.981,15.302,3.655,17.295,111.21
2020-02-16 04:00:00,2020-02-16 05:00:00,10022,Dandenong,9.814,2.911,12.602,5.637,4.544,114.694,13.575,4.656,17.068,113.67
2020-02-16 05:00:00,2020-02-16 06:00:00,10022,Dandenong,7.093,3.443,12.59,7.238,4.871,118.997,11.655,4.968,16.72,118.65
2020-02-16 06:00:00,2020-02-16 07:00:00,10022,Dandenong,7.373,4.187,12.171,10.194,5.232,118.11,11.658,5.336,16.907,117.57
2020-02-16 07:00:00,2020-02-16 08:00:00,10022,Dandenong,3.937,2.55,13.689,8.32,5.649,114.741,11.975,5.765,17.517,113.86
2020-02-16 08:00:00,2020-02-16 09:00:00,10022,Dandenong,4.398,2.523,13.972,10.241,5.688,113.982,13.835,5.838,18.966,113.4
2020-02-16 09:00:00,2020-02-16 10:00:00,10022,Dandenong,6.956,1.497,15.943,10.348,6.034,111.605,14.074,6.198,20.298,110.37
2020-02-16 10:00:00,2020-02-16 11:00:00,10022,Dandenong,7.225,1.604,16.256,11.975,5.072,110.214,16.031,5.243,21.652,108.53
2020-02-16 11:00:00,2020-02-16 12:00:00,10022,Dandenong,7.236,1.956,16.866,15.071,5.542,115.262,15.041,5.714,21.893,114.09
2020-02-16 12:00:00,2020-02-16 13:00:00,10022,Dandenong,7.67,1.941,17.247,9.936,5.318,110.557,15.597,5.493,22.865,108.92
2020-02-16 13:00:00,2020-02-16 14:00:00,10022,Dandenong,6.525,1.378,16.699,12.228,5.591,113.792,14.6,5.749,23.555,111.93
2020-02-16 14:00:00,2020-02-16 15:00:00,10022,Dandenong,8.058,1.617,16.79,13.686,5.509,118.875,14.046,5.661,23.913,117.83
2020-02-16 15:00:00,2020-02-16 16:00:00,10022,Dandenong,9.602,1.681,17.481,12.232,5.973,118.898,13.428,6.13,23.66,118.19
2020-02-16 16:00:00,2020-02-16 17:00:00,10022,Dandenong,13.148,2.055,17.407,17.368,6.369,121.386,12.98,6.525,22.808,120.67
2020-02-16 17:00:00,2020-02-16 18:00:00,10022,Dandenong,16.309,2.198,18.104,18.525,6.162,117.361,11.995,6.287,21.505,116.8
2020-02-16 18:00:00,2020-02-16 19:00:00,10022,Dandenong,15.104,2.436,15.988,18.912,6.087,117.727,12.835,6.226,19.659,117.2
2020-02-16 19:00:00,2020-02-16 20:00:00,10022,Dandenong,14.394,3.123,14.487,13.141,5.41,118.511,11.823,5.518,17.934,118.02
2020-02-16 20:00:00,2020-02-16 21:00:00,10022,Dandenong,13.415,2.394,15.296,12.458,5.54,115.439,11.549,5.645,17.093,114.81
2020-02-16 21:00:00,2020-02-16 22:00:00,10022,Dandenong,14.283,2.038,15.378,12.39,4.467,114.288,12.572,4.565,16.682,113.4
2020-02-16 22:00:00,2020-02-16 23:00:00,10022,Dandenong,15.416,1.764,15.605,14.207,4.503,116.149,12.024,4.596,16.469,115.21
2020-02-16 23:00:00,2020-02-17 00:00:00,10022,Dandenong,15.547,1.763,15.84,13.811,3.836,114.834,12.707,3.925,16.3,114.25
2020-02-17 00:00:00,2020-02-17 01:00:00,10022,Dandenong,,,,16.218,2.887,111.125,14.072,2.965,16.163,109.9
2020-02-17 01:00:00,2020-02-17 02:00:00,10022,Dandenong,13.441,1.537,14.543,16.457,2.028,111.434,14.678,2.089,15.945,110.35
2020-02-17 02:00:00,2020-02-17 03:00:00,10022,Dandenong,15.56,2.589,13.028,16.963,1.632,114.985,13.207,1.671,15.694,113.92
2020-02-17 03:00:00,2020-02-17 04:00:00,10022,Dandenong,18.798,4.575,10.433,18.299,1.197,111.895,14.683,1.231,15.387,109.61
2020-02-17 04:00:00,2020-02-17 05:00:00,10022,Dandenong,23.38,13.381,2.234,23.591,0.697,89.583,27.037,0.785,14.874,89.83
2020-02-17 05:00:00,2020-02-17 06:00:00,10022,Dandenong,20.113,15.353,0.238,21.956,0.822,109.546,19.962,0.86,14.783,106.56
2020-02-17 06:00:00,2020-02-17 07:00:00,10022,Dandenong,37.13,20.387,0.397,43.932,0.997,126.686,22.196,1.057,15.553,128.09
2020-02-17 07:00:00,2020-02-17 08:00:00,10022,Dandenong,26.241,14.031,2.622,29.809,0.789,93.02,35.2,0.906,17.43,99.51
2020-02-17 08:00:00,2020-02-17 09:00:00,10022,Dandenong,15.761,6.652,7.215,20.271,1.232,108.169,33.83,1.39,19.033,109.64
2020-02-17 09:00:00,2020-02-17 10:00:00,10022,Dandenong,18.441,6.854,10.459,25.494,0.942,112.118,56.39,1.274,21.301,127.72
2020-02-17 10:00:00,2020-02-17 11:00:00,10022,Dandenong,23.274,7.141,15.254,38.174,1.6,128.59,45.862,1.859,23.349,134.27
2020-02-17 11:00:00,2020-02-17 12:00:00,10022,Dandenong,25.153,7.172,19.968,41.655,2.156,142.907,33.849,2.461,25.357,142.2
2020-02-17 12:00:00,2020-02-17 13:00:00,10022,Dandenong,25.291,7.507,24.082,39.875,2.311,137.521,32.345,2.581,26.628,138.78
2020-02-17 13:00:00,2020-02-17 14:00:00,10022,Dandenong,29.285,9.332,25.659,46.501,2.856,136.5,23.717,3.048,27.459,138.58
2020-02-17 14:00:00,2020-02-17 15:00:00,10022,Dandenong,33.891,10.997,23.452,54.675,3.307,135.949,21.339,3.522,27.801,136.48
2020-02-17 15:00:00,2020-02-17 16:00:00,10022,Dandenong,27.189,9.173,25.217,40.75,3.268,135.484,21.271,3.468,27.626,135.82
2020-02-17 16:00:00,2020-02-17 17:00:00,10022,Dandenong,27.191,9.242,24.703,36.299,3.603,134.401,16.558,3.738,27.07,135
2020-02-17 17:00:00,2020-02-17 18:00:00,10022,Dandenong,26.558,7.639,25.636,28.867,3.572,130.322,15.334,3.691,26.016,130.18
2020-02-17 18:00:00,2020-02-17 19:00:00,10022,Dandenong,28.407,10.018,17.173,29.286,3.974,130.79,13.043,4.068,24.012,130.83
2020-02-17 19:00:00,2020-02-17 20:00:00,10022,Dandenong,23.265,5.7,14.809,22.609,3.534,125.802,12.202,3.608,21.927,125.82
2020-02-17 20:00:00,2020-02-17 21:00:00,10022,Dandenong,22.258,6.662,11.691,20.988,3.355,128.82,13.125,3.438,20.367,129.03
2020-02-17 21:00:00,2020-02-17 22:00:00,10022,Dandenong,21.707,6.63,10.681,19.932,2.692,130.23,13.739,2.763,19.379,130.2
2020-02-17 22:00:00,2020-02-17 23:00:00,10022,Dandenong,20.709,8.112,8.375,21.093,2.416,123.439,14.12,2.48,18.749,122.37
2020-02-17 23:00:00,2020-02-18 00:00:00,10022,Dandenong,20.976,7.64,8.556,26.804,2.015,127.719,13.708,2.064,18.195,128.59
2020-02-18 00:00:00,2020-02-18 01:00:00,10022,Dandenong,,,,18.315,1.363,128.851,15.03,1.4,17.69,131.15
2020-02-18 01:00:00,2020-02-18 02:00:00,10022,Dandenong,16.411,6.037,7.51,17.974,0.844,117.7,35.913,0.987,17.237,123.33
2020-02-18 02:00:00,2020-02-18 03:00:00,10022,Dandenong,15.532,10.101,2.054,10.794,0.477,73.7,36.589,0.577,17.149,79.28
2020-02-18 03:00:00,2020-02-18 04:00:00,10022,Dandenong,23.773,11.307,0.414,18.541,0.69,78.174,43.372,0.836,17.698,93.31
2020-02-18 04:00:00,2020-02-18 05:00:00,10022,Dandenong,32.135,12.942,0.381,26.765,1.339,221.197,53.51,1.75,18.113,198.54
2020-02-18 05:00:00,2020-02-18 06:00:00,10022,Dandenong,39.686,13.862,0.641,23.679,1.076,125.753,69.021,2.08,17.886,148.37
2020-02-18 06:00:00,2020-02-18 07:00:00,10022,Dandenong,29.305,12.01,0.743,24.724,1.122,65.792,32.972,1.307,17.743,70.75
2020-02-18 07:00:00,2020-02-18 08:00:00,10022,Dandenong,43.523,14.932,1.758,32.17,2.434,235.917,34.955,2.69,19.395,222.89
2020-02-18 08:00:00,2020-02-18 09:00:00,10022,Dandenong,69.3,15.178,2.484,33.785,1.36,118.673,37.903,1.653,19.832,119.85
2020-02-18 09:00:00,2020-02-18 10:00:00,10022,Dandenong,59.133,16.744,3.208,31.977,1.194,219.497,45.962,1.555,20.843,210.82
2020-02-18 10:00:00,2020-02-18 11:00:00,10022,Dandenong,64.022,13.156,4.687,26.579,1.804,191.141,30.022,2.054,20.844,191.73
2020-02-18 11:00:00,2020-02-18 12:00:00,10022,Dandenong,51.32,11.748,7.765,23.715,1.987,229.867,20.892,2.107,20.042,228.3
2020-02-18 12:00:00,2020-02-18 13:00:00,10022,Dandenong,53.344,13.554,6.756,16.534,2.24,222.126,38.857,2.697,19.881,214.17
2020-02-18 13:00:00,2020-02-18 14:00:00,10022,Dandenong,33.665,14.152,11.423,5.643,3.114,202.426,28.25,3.512,18.53,200.08
2020-02-18 14:00:00,2020-02-18 15:00:00,10022,Dandenong,25.828,15.463,14.938,10.218,1.356,194.737,40.369,1.752,18.986,198.8
2020-02-18 15:00:00,2020-02-18 16:00:00,10022,Dandenong,15.269,5.583,25.421,-0.383,1.95,300.072,24.734,2.123,20.543,295.64
2020-02-18 16:00:00,2020-02-18 17:00:00,10022,Dandenong,10.785,4.05,28.91,2.538,1.964,297.585,28.153,2.193,21.614,288.84
2020-02-18 17:00:00,2020-02-18 18:00:00,10022,Dandenong,11.3,5.909,27.055,-2.981,2.854,269.336,22.602,3.034,19.632,267.58
2020-02-18 18:00:00,2020-02-18 19:00:00,10022,Dandenong,28.621,6.656,24.587,22.934,1.585,316.738,40.581,1.969,15.909,277.28
2020-02-18 19:00:00,2020-02-18 20:00:00,10022,Dandenong,26.416,14.192,14.197,22.871,1.883,341.936,29.778,2.24,16.504,225.25
2020-02-18 20:00:00,2020-02-18 21:00:00,10022,Dandenong,13.046,3.319,22.6,9.105,3.429,251.97,17.3,3.589,17.209,253.96
2020-02-18 21:00:00,2020-02-18 22:00:00,10022,Dandenong,17.541,2.298,22.231,8.493,4.934,257.598,15.002,5.083,17.05,259.09
2020-02-18 22:00:00,2020-02-18 23:00:00,10022,Dandenong,18.864,1.826,22.373,13.749,5.434,247.419,12.695,5.564,16.931,248.07
2020-02-18 23:00:00,2020-02-19 00:00:00,10022,Dandenong,17.95,1.386,20.903,13.873,5.714,224.4,14.694,5.893,16.627,223.99
2020-02-19 00:00:00,2020-02-19 01:00:00,10022,Dandenong,,,,10.826,6.323,230.094,13.99,6.505,15.918,229.9
2020-02-19 01:00:00,2020-02-19 02:00:00,10022,Dandenong,15.925,0.647,19.24,16.28,6.873,234.204,12.73,7.03,15.636,234.15
2020-02-19 02:00:00,2020-02-19 03:00:00,10022,Dandenong,17.016,0.889,19.363,13.917,6.905,241.159,14.032,7.102,14.552,241.33
2020-02-19 03:00:00,2020-02-19 04:00:00,10022,Dandenong,21.095,1.601,19.09,10.409,7.133,226.656,13.296,7.314,14.765,226.14
2020-02-19 04:00:00,2020-02-19 05:00:00,10022,Dandenong,19.579,3.151,18.497,6.571,6.835,224.357,13.216,7.009,15.297,224.13
2020-02-19 05:00:00,2020-02-19 06:00:00,10022,Dandenong,19.62,7.875,14.928,25.56,5.379,220,13.227,5.517,15.85,219.76
2020-02-19 06:00:00,2020-02-19 07:00:00,10022,Dandenong,27.319,8.345,10.821,33.526,5.233,220.49,13.57,5.377,16.338,220.24
2020-02-19 07:00:00,2020-02-19 08:00:00,10022,Dandenong,22.576,6.011,13.166,25.447,6.038,217.036,14.756,6.227,16.23,216.81
2020-02-19 08:00:00,2020-02-19 09:00:00,10022,Dandenong,20.596,6.374,13.846,23.639,5.76,219.063,15.888,5.967,15.908,218.08
2020-02-19 09:00:00,2020-02-19 10:00:00,10022,Dandenong,29.321,5.58,13.987,13.728,5.915,209.376,15.048,6.106,17.011,209.15
2020-02-19 10:00:00,2020-02-19 11:00:00,10022,Dandenong,28.179,5.498,14.107,34.279,6.269,214.07,15.095,6.493,17.086,214.19
2020-02-19 11:00:00,2020-02-19 12:00:00,10022,Dandenong,25.04,4.433,15.936,16.438,7.222,223.032,14.066,7.434,17.634,222.55
2020-02-19 12:00:00,2020-02-19 13:00:00,10022,Dandenong,20.309,4.445,15.888,19.129,7.499,229.118,13.683,7.702,17.302,228.5
2020-02-19 13:00:00,2020-02-19 14:00:00,10022,Dandenong,17.208,4.449,17.042,14.699,7.081,221.359,13.506,7.27,18.493,221.32
2020-02-19 14:00:00,2020-02-19 15:00:00,10022,Dandenong,15.635,4.328,17.659,29.797,6.224,220.92,15.455,6.449,18.839,220.47
2020-02-19 15:00:00,2020-02-19 16:00:00,10022,Dandenong,14.743,3.437,17.986,23.005,5.887,219.538,14.902,6.07,18.751,218.97
2020-02-19 16:00:00,2020-02-19 17:00:00,10022,Dandenong,13.92,2.668,17.669,19.024,5.375,213.874,15.806,5.564,18.211,213.4
2020-02-19 17:00:00,2020-02-19 18:00:00,10022,Dandenong,13.75,2.966,17.391,21.878,4.497,217.924,16.193,4.67,17.994,217.28
2020-02-19 18:00:00,2020-02-19 19:00:00,10022,Dandenong,13.613,3.242,15.899,23.557,3.66,205.164,15.889,3.788,16.963,206.25
2020-02-19 19:00:00,2020-02-19 20:00:00,10022,Dandenong,17,4.442,13.843,30.337,2.501,204.893,18.897,2.64,15.598,207.76
2020-02-19 20:00:00,2020-02-19 21:00:00,10022,Dandenong,13.024,3.357,13.785,13.176,2.762,214.014,16.962,2.88,14.486,212.57
2020-02-19 21:00:00,2020-02-19 22:00:00,10022,Dandenong,20.735,4.857,11.427,10.731,2.19,175.667,20.597,2.305,15.152,172.82
2020-02-19 22:00:00,2020-02-19 23:00:00,10022,Dandenong,17.69,5.109,11.234,10.57,1.743,196.622,24.74,1.889,15.274,192.97
2020-02-19 23:00:00,2020-02-20 00:00:00,10022,Dandenong,22.979,4.124,12.879,11.06,2.957,187.743,14.288,3.045,15.286,187.96
2020-02-20 00:00:00,2020-02-20 01:00:00,10022,Dandenong,,,,15.997,2.383,187.761,16.622,2.475,15.125,187.76
2020-02-20 01:00:00,2020-02-20 02:00:00,10022,Dandenong,22.669,5.063,12.008,21.795,2.257,194.696,15.874,2.334,14.97,195.81
2020-02-20 02:00:00,2020-02-20 03:00:00,10022,Dandenong,10.99,2.934,13.672,13.438,3.016,203.05,16.089,3.126,15.149,203.53
2020-02-20 03:00:00,2020-02-20 04:00:00,10022,Dandenong,18.449,4.877,11.678,10.776,2.924,189.194,14.502,3.011,14.759,189.2
