datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,SO2,DBT
2020-01-11 10:00:00,2020-01-11 11:00:00,10017,Morwell East,5.36,14.197,0.005,-0.404,17.257
2020-01-11 11:00:00,2020-01-11 12:00:00,10017,Morwell East,5.461,15.09,0.004,-0.496,17.792
2020-01-11 12:00:00,2020-01-11 13:00:00,10017,Morwell East,6.018,15.678,0.001,-0.604,18.275
2020-01-11 13:00:00,2020-01-11 14:00:00,10017,Morwell East,7.104,15.227,0.002,-0.768,18.906
2020-01-11 14:00:00,2020-01-11 15:00:00,10017,Morwell East,9.625,17.337,0.002,-0.845,18.545
2020-01-11 15:00:00,2020-01-11 16:00:00,10017,Morwell East,9.85,20.179,0,-0.932,18.807
2020-01-11 16:00:00,2020-01-11 17:00:00,10017,Morwell East,10.842,17.711,-0.013,-1.183,18.446
2020-01-11 17:00:00,2020-01-11 18:00:00,10017,Morwell East,11.066,21.224,-0.015,-0.975,17.167
2020-01-11 18:00:00,2020-01-11 19:00:00,10017,Morwell East,5.385,16.753,-0.007,-0.572,16.45
2020-01-11 19:00:00,2020-01-11 20:00:00,10017,Morwell East,4.781,13.026,-0.001,-0.566,15.297
2020-01-11 20:00:00,2020-01-11 21:00:00,10017,Morwell East,5.868,9.295,0.004,-0.469,14.1
2020-01-11 21:00:00,2020-01-11 22:00:00,10017,Morwell East,6.309,10.834,0.01,-0.57,13.659
2020-01-11 22:00:00,2020-01-11 23:00:00,10017,Morwell East,5.389,10.744,0.019,-0.349,13.107
2020-01-11 23:00:00,2020-01-12 00:00:00,10017,Morwell East,4.84,11.48,0.036,0,12.636
2020-01-12 00:00:00,2020-01-12 01:00:00,10017,Morwell East,2.513,,,,12.604
2020-01-12 01:00:00,2020-01-12 02:00:00,10017,Morwell East,1.938,16.309,0.058,-0.035,12.407
2020-01-12 02:00:00,2020-01-12 03:00:00,10017,Morwell East,2.661,12.546,0.052,-0.097,12.721
2020-01-12 03:00:00,2020-01-12 04:00:00,10017,Morwell East,3.971,16.876,0.059,-0.154,12.051
2020-01-12 04:00:00,2020-01-12 05:00:00,10017,Morwell East,4.131,11.424,0.055,-0.171,11.453
2020-01-12 05:00:00,2020-01-12 06:00:00,10017,Morwell East,2.223,11.053,0.057,-0.142,12.04
2020-01-12 06:00:00,2020-01-12 07:00:00,10017,Morwell East,-0.428,11.388,0.06,-0.233,13.276
2020-01-12 07:00:00,2020-01-12 08:00:00,10017,Morwell East,-1.04,11.42,0.059,-0.293,15.291
2020-01-12 08:00:00,2020-01-12 09:00:00,10017,Morwell East,3.193,9.235,0.05,-0.344,16.905
2020-01-12 09:00:00,2020-01-12 10:00:00,10017,Morwell East,7.049,8.519,0.048,-0.509,17.562
2020-01-12 10:00:00,2020-01-12 11:00:00,10017,Morwell East,6.301,8.822,0.044,-0.541,18.492
2020-01-12 11:00:00,2020-01-12 12:00:00,10017,Morwell East,4.976,6.906,0.043,-0.542,20.021
2020-01-12 12:00:00,2020-01-12 13:00:00,10017,Morwell East,4.87,6.362,0.044,-0.497,21.002
2020-01-12 13:00:00,2020-01-12 14:00:00,10017,Morwell East,4.283,6.763,0.052,-0.701,22.337
2020-01-12 14:00:00,2020-01-12 15:00:00,10017,Morwell East,5.25,6.182,0.052,-0.632,22.754
2020-01-12 15:00:00,2020-01-12 16:00:00,10017,Morwell East,1.212,6.713,0.054,-0.301,23.457
2020-01-12 16:00:00,2020-01-12 17:00:00,10017,Morwell East,-1.348,8.875,0.052,6.891,23.684
2020-01-12 17:00:00,2020-01-12 18:00:00,10017,Morwell East,-5.237,10.623,0.072,4.218,22.417
2020-01-12 18:00:00,2020-01-12 19:00:00,10017,Morwell East,-5.138,9.041,0.116,-0.305,20.238
2020-01-12 19:00:00,2020-01-12 20:00:00,10017,Morwell East,0.056,9.431,0.112,0.137,17.778
2020-01-12 20:00:00,2020-01-12 21:00:00,10017,Morwell East,1.783,9.23,0.109,-0.247,15.904
2020-01-12 21:00:00,2020-01-12 22:00:00,10017,Morwell East,3.459,9.085,0.106,-0.319,14.834
2020-01-12 22:00:00,2020-01-12 23:00:00,10017,Morwell East,2.362,9.822,0.097,-0.253,14.915
2020-01-12 23:00:00,2020-01-13 00:00:00,10017,Morwell East,0.55,10.378,0.086,-0.072,14.04
2020-01-13 00:00:00,2020-01-13 01:00:00,10017,Morwell East,0.013,,,,13.543
2020-01-13 01:00:00,2020-01-13 02:00:00,10017,Morwell East,-0.557,8.25,0.076,-0.069,13.337
2020-01-13 02:00:00,2020-01-13 03:00:00,10017,Morwell East,0.621,9.299,0.075,-0.121,12.863
2020-01-13 03:00:00,2020-01-13 04:00:00,10017,Morwell East,2.92,9.367,0.079,-0.193,11.488
2020-01-13 04:00:00,2020-01-13 05:00:00,10017,Morwell East,2.934,17.14,0.094,-0.186,11.943
2020-01-13 05:00:00,2020-01-13 06:00:00,10017,Morwell East,2.28,42.004,0.13,-0.172,12.272
2020-01-13 06:00:00,2020-01-13 07:00:00,10017,Morwell East,5.907,264.453,0.442,-0.011,13.186
2020-01-13 07:00:00,2020-01-13 08:00:00,10017,Morwell East,19.877,774.53,1.191,0.736,14.601
2020-01-13 08:00:00,2020-01-13 09:00:00,10017,Morwell East,64.636,912.83,1.348,1.105,16.448
2020-01-13 09:00:00,2020-01-13 10:00:00,10017,Morwell East,113.884,1222.928,1.546,1.495,18.537
2020-01-13 10:00:00,2020-01-13 11:00:00,10017,Morwell East,152.347,1115.061,1.406,1.888,20.866
2020-01-13 11:00:00,2020-01-13 12:00:00,10017,Morwell East,180.508,1261.144,1.486,3.445,23.248
2020-01-13 12:00:00,2020-01-13 13:00:00,10017,Morwell East,192.091,1285.019,1.499,7.377,25.175
2020-01-13 13:00:00,2020-01-13 14:00:00,10017,Morwell East,194.179,1381.765,1.524,18.613,27.075
2020-01-13 14:00:00,2020-01-13 15:00:00,10017,Morwell East,205.821,1486.982,1.618,15.177,28.566
2020-01-13 15:00:00,2020-01-13 16:00:00,10017,Morwell East,218.369,1608.831,1.719,16.873,29.039
2020-01-13 16:00:00,2020-01-13 17:00:00,10017,Morwell East,232.239,1900.256,2.352,5.747,28.182
2020-01-13 17:00:00,2020-01-13 18:00:00,10017,Morwell East,240.556,2034.433,2.614,2.88,26.814
2020-01-13 18:00:00,2020-01-13 19:00:00,10017,Morwell East,261.085,2141.057,2.669,2.056,24.935
2020-01-13 19:00:00,2020-01-13 20:00:00,10017,Morwell East,285.653,2471.218,3.073,1.876,22.993
2020-01-13 20:00:00,2020-01-13 21:00:00,10017,Morwell East,314.818,2546.296,3.098,1.868,21.331
2020-01-13 21:00:00,2020-01-13 22:00:00,10017,Morwell East,322.458,1529.728,1.901,1.607,19.674
2020-01-13 22:00:00,2020-01-13 23:00:00,10017,Morwell East,287.928,1484.579,1.794,0.919,18.458
2020-01-13 23:00:00,2020-01-14 00:00:00,10017,Morwell East,257.73,1553.776,1.841,0.16,16.846
2020-01-14 00:00:00,2020-01-14 01:00:00,10017,Morwell East,244.49,,,,15.91
2020-01-14 01:00:00,2020-01-14 02:00:00,10017,Morwell East,237.582,1546.24,1.699,0.511,15.284
2020-01-14 02:00:00,2020-01-14 03:00:00,10017,Morwell East,236.804,1569.343,1.683,0.318,14.604
2020-01-14 03:00:00,2020-01-14 04:00:00,10017,Morwell East,236.147,1503.912,1.58,0.199,13.978
2020-01-14 04:00:00,2020-01-14 05:00:00,10017,Morwell East,230.491,1496.482,1.588,0.173,13.448
2020-01-14 05:00:00,2020-01-14 06:00:00,10017,Morwell East,225.474,1440.374,1.594,0.294,13.328
2020-01-14 06:00:00,2020-01-14 07:00:00,10017,Morwell East,216.573,1441.397,1.668,0.373,15.334
2020-01-14 07:00:00,2020-01-14 08:00:00,10017,Morwell East,205.849,1339.499,1.574,0.324,19.446
2020-01-14 08:00:00,2020-01-14 09:00:00,10017,Morwell East,202.323,1420.879,1.66,0.245,21.516
2020-01-14 09:00:00,2020-01-14 10:00:00,10017,Morwell East,202.542,1319.799,1.62,0.075,24.316
2020-01-14 10:00:00,2020-01-14 11:00:00,10017,Morwell East,201.883,1078.838,1.379,1.625,26.797
2020-01-14 11:00:00,2020-01-14 12:00:00,10017,Morwell East,187.747,833.032,1.128,0.344,29.581
2020-01-14 12:00:00,2020-01-14 13:00:00,10017,Morwell East,167.849,1034.929,1.334,-0.14,31.337
2020-01-14 13:00:00,2020-01-14 14:00:00,10017,Morwell East,159.5,996.219,1.288,19.58,32.78
2020-01-14 14:00:00,2020-01-14 15:00:00,10017,Morwell East,158.895,996.717,1.297,10.612,33.387
2020-01-14 15:00:00,2020-01-14 16:00:00,10017,Morwell East,159.634,1062.406,1.299,1.734,32.838
2020-01-14 16:00:00,2020-01-14 17:00:00,10017,Morwell East,163.891,1025.823,1.233,0.311,31.599
2020-01-14 17:00:00,2020-01-14 18:00:00,10017,Morwell East,163.054,1113.589,1.347,-0.147,30.179
2020-01-14 18:00:00,2020-01-14 19:00:00,10017,Morwell East,164.142,1170.403,1.433,0.106,28.349
2020-01-14 19:00:00,2020-01-14 20:00:00,10017,Morwell East,166.237,993.793,1.245,0.057,25.914
2020-01-14 20:00:00,2020-01-14 21:00:00,10017,Morwell East,162.475,961.868,1.23,-0.047,23.363
2020-01-14 21:00:00,2020-01-14 22:00:00,10017,Morwell East,158.469,1214.613,1.487,-0.154,21.298
2020-01-14 22:00:00,2020-01-14 23:00:00,10017,Morwell East,159.46,1522.488,1.823,0.32,19.761
2020-01-14 23:00:00,2020-01-15 00:00:00,10017,Morwell East,181.246,1654.47,2.016,0.544,18.814
2020-01-15 00:00:00,2020-01-15 01:00:00,10017,Morwell East,199.866,,,,17.807
2020-01-15 01:00:00,2020-01-15 02:00:00,10017,Morwell East,215.603,1619.186,1.996,0.71,17.845
2020-01-15 02:00:00,2020-01-15 03:00:00,10017,Morwell East,223.667,1599.917,1.962,0.505,17.41
2020-01-15 03:00:00,2020-01-15 04:00:00,10017,Morwell East,219.646,1520.416,1.887,0.421,16.866
2020-01-15 04:00:00,2020-01-15 05:00:00,10017,Morwell East,214.47,1566.202,1.959,0.525,16.488
2020-01-15 05:00:00,2020-01-15 06:00:00,10017,Morwell East,213.377,1985.569,2.679,0.974,16.452
2020-01-15 06:00:00,2020-01-15 07:00:00,10017,Morwell East,233.342,2269.391,3.198,1.781,17.098
2020-01-15 07:00:00,2020-01-15 08:00:00,10017,Morwell East,260.707,2696.119,3.894,2.334,18.82
2020-01-15 08:00:00,2020-01-15 09:00:00,10017,Morwell East,297.651,2943.31,4.32,2.667,21.073
2020-01-15 09:00:00,2020-01-15 10:00:00,10017,Morwell East,332.04,2688.685,3.824,2.941,23.913
2020-01-15 10:00:00,2020-01-15 11:00:00,10017,Morwell East,346.748,2070.801,2.956,2.85,26.785
2020-01-15 11:00:00,2020-01-15 12:00:00,10017,Morwell East,339.039,1979.784,2.824,2.323,29.28
2020-01-15 12:00:00,2020-01-15 13:00:00,10017,Morwell East,321.686,1963.648,2.751,1.881,31.899
2020-01-15 13:00:00,2020-01-15 14:00:00,10017,Morwell East,313.801,2324.151,2.955,2.668,33.096
2020-01-15 14:00:00,2020-01-15 15:00:00,10017,Morwell East,318.521,1977.787,2.561,5.367,32.364
2020-01-15 15:00:00,2020-01-15 16:00:00,10017,Morwell East,291.065,1009.73,1.477,3.663,31.002
2020-01-15 16:00:00,2020-01-15 17:00:00,10017,Morwell East,229.803,531.999,0.788,3.721,27.469
2020-01-15 17:00:00,2020-01-15 18:00:00,10017,Morwell East,154.077,682.1,0.985,1.545,23.843
2020-01-15 18:00:00,2020-01-15 19:00:00,10017,Morwell East,110.32,509.738,0.78,1.468,22.011
2020-01-15 19:00:00,2020-01-15 20:00:00,10017,Morwell East,89.928,284.368,0.526,1.164,19.505
2020-01-15 20:00:00,2020-01-15 21:00:00,10017,Morwell East,67.983,167.032,0.384,0.738,19.415
2020-01-15 21:00:00,2020-01-15 22:00:00,10017,Morwell East,46.165,102.617,0.31,0.513,19.25
2020-01-15 22:00:00,2020-01-15 23:00:00,10017,Morwell East,28.926,117.454,0.342,0.226,18.842
2020-01-15 23:00:00,2020-01-16 00:00:00,10017,Morwell East,25.308,148.362,0.367,0.197,18.676
2020-01-16 00:00:00,2020-01-16 01:00:00,10017,Morwell East,25.979,,,,18.44
2020-01-16 01:00:00,2020-01-16 02:00:00,10017,Morwell East,23.076,95.908,0.269,0.484,18.466
2020-01-16 02:00:00,2020-01-16 03:00:00,10017,Morwell East,21.14,124.536,0.315,0.354,18.197
2020-01-16 03:00:00,2020-01-16 04:00:00,10017,Morwell East,27.375,521.689,0.762,0.168,17.625
2020-01-16 04:00:00,2020-01-16 05:00:00,10017,Morwell East,48.612,409.781,0.669,-0.11,16.84
2020-01-16 05:00:00,2020-01-16 06:00:00,10017,Morwell East,55.813,230.683,0.551,-0.195,16.667
2020-01-16 06:00:00,2020-01-16 07:00:00,10017,Morwell East,45.021,128.606,0.439,-0.098,16.673
2020-01-16 07:00:00,2020-01-16 08:00:00,10017,Morwell East,38.346,115.37,0.373,-0.043,16.679
2020-01-16 08:00:00,2020-01-16 09:00:00,10017,Morwell East,35.712,130.216,0.349,-0.002,17.362
2020-01-16 09:00:00,2020-01-16 10:00:00,10017,Morwell East,31.323,136.21,0.334,-0.192,17.778
2020-01-16 10:00:00,2020-01-16 11:00:00,10017,Morwell East,29.693,100.785,0.28,-0.347,17.775
2020-01-16 11:00:00,2020-01-16 12:00:00,10017,Morwell East,27.456,96.001,0.252,-0.422,18.148
2020-01-16 12:00:00,2020-01-16 13:00:00,10017,Morwell East,24.411,90.943,0.237,-0.357,17.705
2020-01-16 13:00:00,2020-01-16 14:00:00,10017,Morwell East,20.996,61.074,0.171,-0.439,18.2
2020-01-16 14:00:00,2020-01-16 15:00:00,10017,Morwell East,19.11,42.939,0.112,-0.507,19.498
2020-01-16 15:00:00,2020-01-16 16:00:00,10017,Morwell East,21.376,36.364,0.088,-1.002,19.785
2020-01-16 16:00:00,2020-01-16 17:00:00,10017,Morwell East,22.433,34.403,0.069,-1.067,18.696
2020-01-16 17:00:00,2020-01-16 18:00:00,10017,Morwell East,16.991,27.657,0.063,-1.063,17.641
2020-01-16 18:00:00,2020-01-16 19:00:00,10017,Morwell East,8.901,20.225,0.044,-0.839,16.255
2020-01-16 19:00:00,2020-01-16 20:00:00,10017,Morwell East,6.197,19.114,0.044,-0.55,14.828
2020-01-16 20:00:00,2020-01-16 21:00:00,10017,Morwell East,4.767,20.622,0.045,-0.625,14.527
2020-01-16 21:00:00,2020-01-16 22:00:00,10017,Morwell East,5.449,20.073,0.041,-0.621,14.302
2020-01-16 22:00:00,2020-01-16 23:00:00,10017,Morwell East,4.417,19.293,0.042,-0.333,13.915
2020-01-16 23:00:00,2020-01-17 00:00:00,10017,Morwell East,3.213,19.637,0.04,0.1,13.327
2020-01-17 00:00:00,2020-01-17 01:00:00,10017,Morwell East,2.15,,,,12.939
2020-01-17 01:00:00,2020-01-17 02:00:00,10017,Morwell East,3.628,19.483,0.03,0.029,12.868
2020-01-17 02:00:00,2020-01-17 03:00:00,10017,Morwell East,5.579,20.065,0.034,0.004,12.468
2020-01-17 03:00:00,2020-01-17 04:00:00,10017,Morwell East,6.243,20.119,0.042,0.003,12.483
2020-01-17 04:00:00,2020-01-17 05:00:00,10017,Morwell East,4.948,22.22,0.055,0.049,12.672
2020-01-17 05:00:00,2020-01-17 06:00:00,10017,Morwell East,2.277,22.466,0.074,-0.01,12.154
2020-01-17 06:00:00,2020-01-17 07:00:00,10017,Morwell East,0.508,18.309,0.077,0.095,12.373
2020-01-17 07:00:00,2020-01-17 08:00:00,10017,Morwell East,-0.514,18.386,0.186,0.356,12.658
2020-01-17 08:00:00,2020-01-17 09:00:00,10017,Morwell East,-1.606,28.263,0.245,0.664,13.803
2020-01-17 09:00:00,2020-01-17 10:00:00,10017,Morwell East,-1.685,28.485,0.247,0.814,14.691
2020-01-17 10:00:00,2020-01-17 11:00:00,10017,Morwell East,,28.528,0.286,0.709,15.151
2020-01-17 11:00:00,2020-01-17 12:00:00,10017,Morwell East,,36.434,0.297,0.777,15.828
2020-01-17 12:00:00,2020-01-17 13:00:00,10017,Morwell East,,39.812,0.308,0.584,16.602
2020-01-17 13:00:00,2020-01-17 14:00:00,10017,Morwell East,,31.218,0.323,0.389,16.43
2020-01-17 14:00:00,2020-01-17 15:00:00,10017,Morwell East,,37.615,0.347,0.468,15.979
2020-01-17 15:00:00,2020-01-17 16:00:00,10017,Morwell East,,43.389,0.368,0.453,16.824
2020-01-17 16:00:00,2020-01-17 17:00:00,10017,Morwell East,,42.854,0.347,0.466,17.502
2020-01-17 17:00:00,2020-01-17 18:00:00,10017,Morwell East,,36.209,0.325,1.189,16.89
2020-01-17 18:00:00,2020-01-17 19:00:00,10017,Morwell East,,31.844,0.3,0.212,16.887
2020-01-17 19:00:00,2020-01-17 20:00:00,10017,Morwell East,,28.983,0.295,0.173,16.496
2020-01-17 20:00:00,2020-01-17 21:00:00,10017,Morwell East,,25.773,0.282,0.178,16.234
2020-01-17 21:00:00,2020-01-17 22:00:00,10017,Morwell East,,24.707,0.281,0.126,15.912
2020-01-17 22:00:00,2020-01-17 23:00:00,10017,Morwell East,,26.137,0.287,0.256,15.14
2020-01-17 23:00:00,2020-01-18 00:00:00,10017,Morwell East,1.985,23.841,0.197,0.339,14.664
2020-01-18 00:00:00,2020-01-18 01:00:00,10017,Morwell East,0.626,,,,14.852
2020-01-18 01:00:00,2020-01-18 02:00:00,10017,Morwell East,-0.157,24.722,0.116,0.217,15.063
2020-01-18 02:00:00,2020-01-18 03:00:00,10017,Morwell East,3.074,28.178,0.11,0.367,14.922
2020-01-18 03:00:00,2020-01-18 04:00:00,10017,Morwell East,4.521,30.439,0.109,0.262,15.331
2020-01-18 04:00:00,2020-01-18 05:00:00,10017,Morwell East,7.162,34.617,0.111,0.192,15.219
2020-01-18 05:00:00,2020-01-18 06:00:00,10017,Morwell East,5.781,37.614,0.116,0.225,15.439
2020-01-18 06:00:00,2020-01-18 07:00:00,10017,Morwell East,5.625,41.294,0.12,0.22,16.418
2020-01-18 07:00:00,2020-01-18 08:00:00,10017,Morwell East,8.479,43.481,0.134,0.109,17.051
2020-01-18 08:00:00,2020-01-18 09:00:00,10017,Morwell East,10.791,45.515,0.145,0.2,17.473
2020-01-18 09:00:00,2020-01-18 10:00:00,10017,Morwell East,10.263,46.626,0.168,0.144,18.079
2020-01-18 10:00:00,2020-01-18 11:00:00,10017,Morwell East,9.961,50.755,0.195,0.177,18.952
2020-01-18 11:00:00,2020-01-18 12:00:00,10017,Morwell East,8.764,57.363,0.231,0.244,19.625
2020-01-18 12:00:00,2020-01-18 13:00:00,10017,Morwell East,9.043,52.05,0.236,0.367,20.043
2020-01-18 13:00:00,2020-01-18 14:00:00,10017,Morwell East,10.116,59.083,0.277,0.423,20.198
2020-01-18 14:00:00,2020-01-18 15:00:00,10017,Morwell East,11.029,67.842,0.316,0.676,20.632
2020-01-18 15:00:00,2020-01-18 16:00:00,10017,Morwell East,14.048,71.86,0.309,1.765,20.646
2020-01-18 16:00:00,2020-01-18 17:00:00,10017,Morwell East,14.989,65.332,0.3,0.642,20.558
2020-01-18 17:00:00,2020-01-18 18:00:00,10017,Morwell East,14.711,61.287,0.273,0.418,19.711
2020-01-18 18:00:00,2020-01-18 19:00:00,10017,Morwell East,12.944,54.834,0.255,0.411,19.169
2020-01-18 19:00:00,2020-01-18 20:00:00,10017,Morwell East,11.969,47.95,0.235,0.349,18.764
2020-01-18 20:00:00,2020-01-18 21:00:00,10017,Morwell East,10.934,47.797,0.243,0.304,18.355
2020-01-18 21:00:00,2020-01-18 22:00:00,10017,Morwell East,10.421,50.215,0.254,0.371,17.918
2020-01-18 22:00:00,2020-01-18 23:00:00,10017,Morwell East,9.144,53.177,0.271,0.171,17.432
2020-01-18 23:00:00,2020-01-19 00:00:00,10017,Morwell East,8.036,60.579,0.24,0.048,17.497
2020-01-19 00:00:00,2020-01-19 01:00:00,10017,Morwell East,9.517,,,,17.777
2020-01-19 01:00:00,2020-01-19 02:00:00,10017,Morwell East,10.983,90.742,0.287,-0.02,17.824
2020-01-19 02:00:00,2020-01-19 03:00:00,10017,Morwell East,13.897,97.309,0.315,0.082,17.802
2020-01-19 03:00:00,2020-01-19 04:00:00,10017,Morwell East,13.773,97.27,0.349,0.097,17.747
2020-01-19 04:00:00,2020-01-19 05:00:00,10017,Morwell East,15.859,105.584,0.41,0.13,17.539
2020-01-19 05:00:00,2020-01-19 06:00:00,10017,Morwell East,16.367,129.764,0.512,0.151,17.443
2020-01-19 06:00:00,2020-01-19 07:00:00,10017,Morwell East,19.355,137.905,0.583,0.236,17.838
2020-01-19 07:00:00,2020-01-19 08:00:00,10017,Morwell East,20.093,166.78,0.709,0.295,18.711
2020-01-19 08:00:00,2020-01-19 09:00:00,10017,Morwell East,21.634,161.85,0.718,0.384,20.221
2020-01-19 09:00:00,2020-01-19 10:00:00,10017,Morwell East,24.289,128.304,0.619,0.488,20.912
2020-01-19 10:00:00,2020-01-19 11:00:00,10017,Morwell East,21.969,80.298,0.417,3.114,22.99
2020-01-19 11:00:00,2020-01-19 12:00:00,10017,Morwell East,17.923,75.706,0.378,11.358,24.642
2020-01-19 12:00:00,2020-01-19 13:00:00,10017,Morwell East,16.226,66.91,0.31,14.485,24.601
2020-01-19 13:00:00,2020-01-19 14:00:00,10017,Morwell East,14.403,61.119,0.27,10.797,22.991
2020-01-19 14:00:00,2020-01-19 15:00:00,10017,Morwell East,12.284,46.081,0.249,1.655,21.75
2020-01-19 15:00:00,2020-01-19 16:00:00,10017,Morwell East,9.868,38.568,0.227,0.785,20.007
2020-01-19 16:00:00,2020-01-19 17:00:00,10017,Morwell East,7.867,30.58,0.24,0.669,19.218
2020-01-19 17:00:00,2020-01-19 18:00:00,10017,Morwell East,4.46,21.577,0.221,0.461,19.131
2020-01-19 18:00:00,2020-01-19 19:00:00,10017,Morwell East,4.177,15.211,0.189,0.17,19.001
2020-01-19 19:00:00,2020-01-19 20:00:00,10017,Morwell East,4.095,13.9,0.196,0.259,18.886
2020-01-19 20:00:00,2020-01-19 21:00:00,10017,Morwell East,2.611,14.461,0.199,0.154,18.669
2020-01-19 21:00:00,2020-01-19 22:00:00,10017,Morwell East,2.258,14.93,0.196,0.297,18.614
2020-01-19 22:00:00,2020-01-19 23:00:00,10017,Morwell East,1.528,18.741,0.188,0.193,18.585
2020-01-19 23:00:00,2020-01-20 00:00:00,10017,Morwell East,1.111,21.509,0.161,0.057,18.602
2020-01-20 00:00:00,2020-01-20 01:00:00,10017,Morwell East,2.305,,,,18.525
2020-01-20 01:00:00,2020-01-20 02:00:00,10017,Morwell East,2.179,21.727,0.128,-0.119,18.685
2020-01-20 02:00:00,2020-01-20 03:00:00,10017,Morwell East,2.682,15.24,0.118,0.188,18.581
2020-01-20 03:00:00,2020-01-20 04:00:00,10017,Morwell East,3.608,17.118,0.122,0.257,18.47
2020-01-20 04:00:00,2020-01-20 05:00:00,10017,Morwell East,5.593,13.589,0.123,0.27,18.437
2020-01-20 05:00:00,2020-01-20 06:00:00,10017,Morwell East,4.916,6.19,0.118,-0.011,18.256
2020-01-20 06:00:00,2020-01-20 07:00:00,10017,Morwell East,5.089,3.557,0.133,0.265,18.383
2020-01-20 07:00:00,2020-01-20 08:00:00,10017,Morwell East,5.141,2.719,0.136,0.051,18.694
2020-01-20 08:00:00,2020-01-20 09:00:00,10017,Morwell East,4.277,2.934,0.122,0.524,18.846
2020-01-20 09:00:00,2020-01-20 10:00:00,10017,Morwell East,3.724,3.573,0.14,0.367,19.326
2020-01-20 10:00:00,2020-01-20 11:00:00,10017,Morwell East,2.337,3.94,0.146,0.259,18.397
2020-01-20 11:00:00,2020-01-20 12:00:00,10017,Morwell East,2.563,3.781,0.169,0.314,18.46
2020-01-20 12:00:00,2020-01-20 13:00:00,10017,Morwell East,0.889,2.665,0.146,-0.074,19.613
2020-01-20 13:00:00,2020-01-20 14:00:00,10017,Morwell East,-0.222,3.088,0.166,-0.028,19.171
2020-01-20 14:00:00,2020-01-20 15:00:00,10017,Morwell East,0.747,3.102,0.151,0.047,19.341
2020-01-20 15:00:00,2020-01-20 16:00:00,10017,Morwell East,1.332,3.06,0.136,-0.151,21.119
2020-01-20 16:00:00,2020-01-20 17:00:00,10017,Morwell East,1.423,2.971,0.147,0.075,20.113
2020-01-20 17:00:00,2020-01-20 18:00:00,10017,Morwell East,5.888,2.765,0.125,-0.053,19.446
2020-01-20 18:00:00,2020-01-20 19:00:00,10017,Morwell East,8.092,4.246,0.142,-0.063,18.473
2020-01-20 19:00:00,2020-01-20 20:00:00,10017,Morwell East,6.782,8.378,0.15,-0.098,17.603
2020-01-20 20:00:00,2020-01-20 21:00:00,10017,Morwell East,6.092,8.197,0.15,-0.081,17.384
2020-01-20 21:00:00,2020-01-20 22:00:00,10017,Morwell East,5.122,24.777,0.152,0.137,16.655
2020-01-20 22:00:00,2020-01-20 23:00:00,10017,Morwell East,6.807,32.807,0.153,0.015,16.685
2020-01-20 23:00:00,2020-01-21 00:00:00,10017,Morwell East,7.869,33.059,0.116,-0.125,16.763
2020-01-21 00:00:00,2020-01-21 01:00:00,10017,Morwell East,7.083,,,,16.448
2020-01-21 01:00:00,2020-01-21 02:00:00,10017,Morwell East,6.418,25.159,0.068,-0.101,16.001
2020-01-21 02:00:00,2020-01-21 03:00:00,10017,Morwell East,9.291,34.668,0.071,-0.075,15.508
2020-01-21 03:00:00,2020-01-21 04:00:00,10017,Morwell East,13.472,37.326,0.07,-0.14,15.36
2020-01-21 04:00:00,2020-01-21 05:00:00,10017,Morwell East,16.041,31.512,0.049,-0.089,15.097
2020-01-21 05:00:00,2020-01-21 06:00:00,10017,Morwell East,16.114,29.562,0.045,-0.049,14.792
2020-01-21 06:00:00,2020-01-21 07:00:00,10017,Morwell East,13.047,24.59,0.049,0.008,15.275
2020-01-21 07:00:00,2020-01-21 08:00:00,10017,Morwell East,10.898,24.934,0.058,-0.089,15.584
2020-01-21 08:00:00,2020-01-21 09:00:00,10017,Morwell East,9.277,21.602,0.06,0.008,16.422
2020-01-21 09:00:00,2020-01-21 10:00:00,10017,Morwell East,10.842,19.049,0.051,-0.101,17.895
2020-01-21 10:00:00,2020-01-21 11:00:00,10017,Morwell East,13.013,15.926,0.046,-0.191,19.403
2020-01-21 11:00:00,2020-01-21 12:00:00,10017,Morwell East,13.662,16.401,0.043,-0.368,19.778
2020-01-21 12:00:00,2020-01-21 13:00:00,10017,Morwell East,12.467,20.596,0.05,-0.514,21.196
